Name	Source	ChineseName	ChineseEffect	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Charged1	MoreP	Exploding Arrow	disabled	100	0	1	12	30	12		ama	12	1	44	charged	16	300	1										miss	abow	glov										0	0
Charged1	MoreP	Exploding Arrow	enabled	100	1	1	30		30		ama	12	1	44	charged	16	300	17										glov	miss	abow										0	0
Charged1	MoreP	Slow Missiles	disabled	100	0	1	12	30	12		ama	12	1	44	charged	17	35	1										amaz	glov	amul										0	0
Charged1	MoreP	Slow Missiles	enabled	100	1	1	50		55		ama	12	1	44	charged	17	35	15										glov	amul	amaz										0	0
Charged1	MoreP	Impale	disabled	100	0	1	12	30	12		ama	12	1	44	charged	19	300	1										spea	aspe	glov										0	0
Charged1	MoreP	Impale	enabled	100	1	1	29		29		ama	12	1	44	charged	19	300	17										glov	spea	aspe										0	0
Charged1	MoreP	Lightning Bolt	disabled	100	0	1	12	30	12		ama	12	1	44	charged	20	300	1										amul	circ	glov										0	0
Charged1	MoreP	Lightning Bolt	enabled	100	1	1	24		24		ama	12	1	44	charged	20	300	12										glov	amul	circ										0	0
Charged1	MoreP	Ice Arrow	disabled	100	0	1	18	36	18		ama	18	1	44	charged	21	300	1										miss	abow	glov										0	0
Charged1	MoreP	Ice Arrow	enabled	100	1	1	38		40		ama	18	1	44	charged	21	300	20										glov	miss	abow										0	0
Charged1	MoreP	Guided Arrow	disabled	100	0	1	18	36	18		ama	18	1	44	charged	22	300	1										miss	abow	glov										0	0
Charged1	MoreP	Guided Arrow	enabled	100	1	1	50		55		ama	18	1	44	charged	22	300	23										glov	miss	abow										0	0
Charged1	MoreP	Charged Strike	disabled	100	0	1	18	36	18		ama	18	1	44	charged	24	300	1										spea	aspe	glov										0	0
Charged1	MoreP	Charged Strike	enabled	100	1	1	50		50		ama	18	1	44	charged	24	300	20										glov	spea	aspe										0	0
Charged1	MoreP	Plague Javelin	disabled	100	0	1	18	36	18		ama	18	1	44	charged	25	300	1										amul	circ	glov										0	0
Charged1	MoreP	Plague Javelin	enabled	100	1	1	38		65		ama	18	1	44	charged	25	300	19										glov	amul	circ										0	0
Charged1	MoreP	Immolation Arrow	disabled	100	0	1	24	42	25		ama	24	1	44	charged	27	300	2										miss	abow	glov										0	0
Charged1	MoreP	Immolation Arrow	enabled	100	1	1	70		75		ama	24	1	44	charged	27	300	21										glov	miss	abow										0	0
Charged1	MoreP	Fend	disabled	100	0	1	24	42	25		ama	24	1	44	charged	30	300	2										spea	aspe	glov										0	0
Charged1	MoreP	Fend	enabled	100	1	1	70		75		ama	24	1	44	charged	30	300	17										glov	spea	aspe										0	0
Charged1	MoreP	Freezing Arrow	disabled	100	0	1	30	48	33		ama	30	1	44	charged	31	300	3										miss	abow	glov										0	0
Charged1	MoreP	Freezing Arrow	enabled	100	1	1	80		85		ama	30	1	44	charged	31	300	22										glov	miss	abow										0	0
Charged1	MoreP	Lightning Strike	disabled	100	0	1	30	48	33		ama	30	1	44	charged	34	300	3										spea	aspe	glov										0	0
Charged1	MoreP	Lightning Strike	enabled	100	1	1	80		85		ama	30	1	44	charged	34	300	15										glov	spea	aspe										0	0
Charged1	MoreP	Lightning Fury	disabled	100	0	1	30	48	33		ama	30	1	44	charged	35	300	3										amul	circ	glov										0	0
Charged1	MoreP	Lightning Fury	enabled	100	1	1	80		85		ama	30	1	44	charged	35	300	15										glov	amul	circ										0	0
Charged1	MoreP	Fire Bolt	disabled	100	0	1	1	18	1		sor	1	1	44	charged	36	300	1										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Fire Bolt	enabled	100	1	1	11		12		sor	1	1	44	charged	36	300	10										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Charged Bolt	disabled	100	0	1	1	18	1		sor	1	1	44	charged	38	300	1										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Charged Bolt	enabled	100	1	1	12		13		sor	1	1	44	charged	38	300	11										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Ice bolt	disabled	100	0	1	1	18	1		sor	1	1	44	charged	39	300	1										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Ice bolt	enabled	100	1	1	10		9		sor	1	1	44	charged	39	300	9										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Frozen Armor	disabled	100	0	1	1	18	1		sor	1	1	44	charged	40	25	1										orb	tors						wand	orb				0	0
Charged1	MoreP	Frozen Armor	enabled	100	1	1	30		35		sor	1	1	44	charged	40	25	10										orb	tors						wand	orb				0	0
Charged1	MoreP	Static Field	disabled	100	0	1	6	24	6		sor	6	1	44	charged	42	50	1										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Static Field	enabled	100	1	1	40		45		sor	6	1	44	charged	42	50	17										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Telekenesis	disabled	100	0	1	6	24	6		sor	6	1	44	charged	43	50	1										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Telekenesis	enabled	100	1	1	26		26		sor	6	1	44	charged	43	50	20										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Frost Nova	disabled	100	0	1	6	24	6		sor	6	1	44	charged	44	300	1										weap	amul	circ					wand	orb				0	0
Charged1	MoreP	Frost Nova	enabled	100	1	1	12		15		sor	6	1	44	charged	44	300	10										weap	amul	circ					wand	orb				0	0
Charged1	MoreP	Ice Blast	disabled	100	0	1	6	24	6		sor	6	1	44	charged	45	300	1										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Ice Blast	enabled	100	1	1	15		15		sor	6	1	44	charged	45	300	9										weap	ring	circ					wand	orb				0	0
Charged1	MoreP	Blaze	disabled	100	0	1	12	30	12		sor	12	1	44	charged	46	75	1										staf	orb	boot					wand	orb				0	0
Charged1	MoreP	Blaze	enabled	100	1	1	24		24		sor	12	1	44	charged	46	75	12										boot	staf	orb					wand	orb				0	0
Charged1	MoreP	Fire Ball	disabled	100	0	1	12	30	12		sor	12	1	44	charged	47	300	1										weap							wand	orb				0	0
Charged1	MoreP	Fire Ball	enabled	100	1	1	24		30		sor	12	1	44	charged	47	300	18										weap							wand	orb				0	0
Charged1	MoreP	Nova	disabled	100	0	1	12	30	12		sor	12	1	44	charged	48	300	1										weap	shld						wand	orb				0	0
Charged1	MoreP	Nova	enabled	100	1	1	24		30		sor	12	1	44	charged	48	300	15										weap	shld						wand	orb				0	0
Charged1	MoreP	Lightning	disabled	100	0	1	12	30	12		sor	12	1	44	charged	49	300	1										weap							wand	orb				0	0
Charged1	MoreP	Lightning	enabled	100	1	1	24		24		sor	12	1	44	charged	49	300	12										weap							wand	orb				0	0
Charged1	MoreP	Shiver Armor	disabled	100	0	1	12	30	12		sor	12	1	44	charged	50	45	1										weap	tors						wand	orb				0	0
Charged1	MoreP	Shiver Armor	enabled	100	1	1	50		55		sor	12	1	44	charged	50	45	16										weap	tors						wand	orb				0	0
Charged1	MoreP	Fire Wall	disabled	100	0	1	18	36	18		sor	18	1	44	charged	51	100	1										weap							wand	orb				0	0
Charged1	MoreP	Fire Wall	enabled	100	1	1	54		65		sor	18	1	44	charged	51	100	25										weap							wand	orb				0	0
Charged1	MoreP	Enchant	disabled	100	0	1	18	36	18		sor	18	1	44	charged	52	15	1										weap							wand	orb				0	0
Charged1	MoreP	Enchant	enabled	100	1	1	60		65		sor	18	1	44	charged	52	15	25										weap							wand	orb				0	0
Charged1	MoreP	Chain Lightning	disabled	100	0	1	18	36	18		sor	18	1	44	charged	53	300	1										weap							wand	orb				0	0
Charged1	MoreP	Chain Lightning	enabled	100	1	1	35		35		sor	18	1	44	charged	53	300	22										weap							wand	orb				0	0
Charged1	MoreP	Teleport	disabled	100	0	1	18	36	18		sor	18	1	44	charged	54	300	1										weap	amul						wand	orb				0	0
Charged1	MoreP	Teleport	enabled	100	1	1	60		65		sor	18	1	44	charged	54	300	1										amul	weap						wand	orb				0	0
Charged1	MoreP	Glacial Spike	disabled	100	0	1	18	36	18		sor	18	1	44	charged	55	300	1										weap							wand	orb				0	0
Charged1	MoreP	Glacial Spike	enabled	100	1	1	40		40		sor	18	1	44	charged	55	300	19										weap							wand	orb				0	0
Charged1	MoreP	Meteor	disabled	100	0	1	24	42	25		sor	24	1	44	charged	56	300	2										weap							wand	orb				0	0
Charged1	MoreP	Meteor	enabled	100	1	1	62		65		sor	24	1	44	charged	56	300	22										weap							wand	orb				0	0
Charged1	MoreP	Thunder Storm	disabled	100	0	1	24	42	25		sor	24	1	44	charged	57	25	2										weap							wand	orb				0	0
Charged1	MoreP	Thunder Storm	enabled	100	1	1	55		55		sor	24	1	44	charged	57	25	15										weap							wand	orb				0	0
Charged1	MoreP	Energy Shield	disabled	100	0	1	24	42	25		sor	24	1	44	charged	58	15	2										weap	helm						wand	orb				0	0
Charged1	MoreP	Energy Shield	enabled	100	1	1	40		42		sor	24	1	44	charged	58	15	10										helm	weap						wand	orb				0	0
Charged1	MoreP	Blizzard	disabled	100	0	1	24	42	25		sor	24	1	44	charged	59	200	2										weap							wand	orb				0	0
Charged1	MoreP	Blizzard	enabled	100	1	1	57		60		sor	24	1	44	charged	59	200	17										weap							wand	orb				0	0
Charged1	MoreP	Chilling Armor	disabled	100	0	1	24	42	25		sor	24	1	44	charged	60	35	2										weap	tors						wand	orb				0	0
Charged1	MoreP	Chilling Armor	enabled	100	1	1	70		75		sor	24	1	44	charged	60	35	15										tors	weap						wand	orb				0	0
Charged1	MoreP	Hydra	disabled	100	0	1	30	48	33		sor	30	1	44	charged	62	250	3										weap							wand	orb				0	0
Charged1	MoreP	Hydra	enabled	100	1	1	80		85		sor	30	1	44	charged	62	250	25										weap							wand	orb				0	0
Charged1	MoreP	Frozen Orb	disabled	100	0	1	30	48	33		sor	30	1	44	charged	64	300	3										weap							wand	orb				0	0
Charged1	MoreP	Frozen Orb	enabled	100	1	1	80		85		sor	30	1	44	charged	64	300	25										weap							wand	orb				0	0
Charged1	MoreP	Amplify Dmg	disabled	100	0	1	1	18	1		nec	1	1	44	charged	66	75	1										weap	head						wand	orb				0	0
Charged1	MoreP	Amplify Dmg	enabled	100	1	1	15		20		nec	1	1	44	charged	66	75	15										weap	head						wand	orb				0	0
Charged1	MoreP	Teeth	disabled	100	0	1	1	18	1		nec	1	1	44	charged	67	300	1										weap	head						wand	orb				0	0
Charged1	MoreP	Teeth	enabled	100	1	1	11		12		nec	1	1	44	charged	67	300	10										weap	head						wand	orb				0	0
Charged1	MoreP	Bone Armor	disabled	100	0	1	1	18	1		nec	1	1	44	charged	68	30	1										weap	tors	head					wand	orb				0	0
Charged1	MoreP	Bone Armor	enabled	100	1	1	30		35		nec	1	1	44	charged	68	30	15										tors	weap	head					wand	orb				0	0
Charged1	MoreP	Raise Skeleton	disabled	100	0	1	1	18	1		nec	1	1	44	charged	70	25	1										weap	amul	head	circ				wand	orb				0	0
Charged1	MoreP	Raise Skeleton	enabled	100	1	1	26		26		nec	1	1	44	charged	70	25	10										amul	circ	weap	head				wand	orb				0	0
Charged1	MoreP	Dim Vision	disabled	100	0	1	6	24	6		nec	6	1	44	charged	71	25	1										ring	circ	head	weap				wand	orb				0	0
Charged1	MoreP	Dim Vision	enabled	100	1	1	18		20		nec	6	1	44	charged	71	25	12										ring	circ	head	weap				wand	orb				0	0
Charged1	MoreP	Weaken	disabled	100	0	1	6	24	6		nec	6	1	44	charged	72	25	1										weap	glov	head					wand	orb				0	0
Charged1	MoreP	Weaken	enabled	100	1	1	24		24		nec	6	1	44	charged	72	25	18										glov	weap	head					wand	orb				0	0
Charged1	MoreP	Poison Dagger	disabled	100	0	1	6	24	6		nec	6	1	44	charged	73	20	1										knif	head	glov	ring	circ			wand	orb				0	0
Charged1	MoreP	Poison Dagger	enabled	100	1	1	21		24		nec	6	1	44	charged	73	20	18										glov	ring	circ	knif	head			wand	orb				0	0
Charged1	MoreP	Corpse Explosion	disabled	100	0	1	6	24	6		nec	6	1	44	charged	74	150	1										weap	head						wand	orb				0	0
Charged1	MoreP	Corpse Explosion	enabled	100	1	1	40		45		nec	6	1	44	charged	74	150	15										weap	head						wand	orb				0	0
Charged1	MoreP	Clay Golem	disabled	100	0	1	6	24	6		nec	6	1	44	charged	75	20	1										amul	circ	head	weap				wand	orb				0	0
Charged1	MoreP	Clay Golem	enabled	100	1	1	18		20		nec	6	1	44	charged	75	20	12										amul	circ	head	weap				wand	orb				0	0
Charged1	MoreP	Iron Maiden	disabled	100	0	1	12	30	12		nec	12	1	44	charged	76	75	1										shld	weap	head					wand	orb				0	0
Charged1	MoreP	Iron Maiden	enabled	100	1	1	24		24		nec	12	1	44	charged	76	75	10										shld	weap	head					wand	orb				0	0
Charged1	MoreP	Terror	disabled	100	0	1	12	30	12		nec	12	1	44	charged	77	65	1										shld	weap	head					wand	orb				0	0
Charged1	MoreP	Terror	enabled	100	1	1	24		24		nec	12	1	44	charged	77	65	12										shld	weap	head					wand	orb				0	0
Charged1	MoreP	Bone Wall	disabled	100	0	1	12	30	12		nec	12	1	44	charged	78	35	1										weap	head						wand	orb				0	0
Charged1	MoreP	Bone Wall	enabled	100	1	1	35		37		nec	12	1	44	charged	78	35	25										weap	head						wand	orb				0	0
Charged1	MoreP	Raise Skeleton Mage	disabled	100	0	1	12	30	12		nec	12	1	44	charged	80	50	1										amul	circ	head	weap				wand	orb				0	0
Charged1	MoreP	Raise Skeleton Mage	enabled	100	1	1	36		36		nec	12	1	44	charged	80	50	20										amul	circ	head	weap				wand	orb				0	0
Charged1	MoreP	Confuse	disabled	100	0	1	18	36	18		nec	18	1	44	charged	81	35	1										ring	circ	head	weap				wand	orb				0	0
Charged1	MoreP	Confuse	enabled	100	1	1	36		35		nec	18	1	44	charged	81	35	17										ring	circ	head	weap				wand	orb				0	0
Charged1	MoreP	Life Tap	disabled	100	0	1	18	36	18		nec	18	1	44	charged	82	35	1										weap	ring	head					wand	orb				0	0
Charged1	MoreP	Life Tap	enabled	100	1	1	40		41		nec	18	1	44	charged	82	35	15										weap	ring	head					wand	orb				0	0
Charged1	MoreP	Poison Explosion	disabled	100	0	1	18	36	18		nec	18	1	44	charged	83	100	1										weap	head						wand	orb				0	0
Charged1	MoreP	Poison Explosion	enabled	100	1	1	28		28		nec	18	1	44	charged	83	100	10										weap	head						wand	orb				0	0
Charged1	MoreP	Bone Spear	disabled	100	0	1	18	36	18		nec	18	1	44	charged	84	300	1										weap	head						wand	orb				0	0
Charged1	MoreP	Bone Spear	enabled	100	1	1	42		45		nec	18	1	44	charged	84	300	20										weap	head						wand	orb				0	0
Charged1	MoreP	Blood Golem	disabled	100	0	1	18	36	18		nec	18	1	44	charged	85	15	1										weap	head						wand	orb				0	0
Charged1	MoreP	Blood Golem	enabled	100	1	1	47		38		nec	18	1	44	charged	85	15	18										weap	head						wand	orb				0	0
Charged1	MoreP	Attract	disabled	100	0	1	24	42	25		nec	24	1	44	charged	86	75	2										head	circ	weap					orb					0	0
Charged1	MoreP	Attract	enabled	100	1	1	48		44		nec	24	1	44	charged	86	75	20										circ	head	weap					orb					0	0
Charged1	MoreP	Decrepify	disabled	100	0	1	24	42	25		nec	24	1	44	charged	87	35	2										weap	shld	head					wand	orb				0	0
Charged1	MoreP	Decrepify	enabled	100	1	1	70		75		nec	24	1	44	charged	87	35	15										shld	weap	head					wand	orb				0	0
Charged1	MoreP	Bone Prison	disabled	100	0	1	24	42	25		nec	24	1	44	charged	88	55	2										weap	head						wand	orb				0	0
Charged1	MoreP	Bone Prison	enabled	100	1	1	46		40		nec	24	1	44	charged	88	55	14										weap	head						wand	orb				0	0
Charged1	MoreP	Iron Golem	disabled	100	0	1	24	42	25		nec	24	1	44	charged	90	35	2										weap	head						wand	orb				0	0
Charged1	MoreP	Iron Golem	enabled	100	1	1	60		55		nec	24	1	44	charged	90	35	21										weap	head						wand	orb				0	0
Charged1	MoreP	Lower Resist	disabled	100	0	1	30	48	33		nec	30	1	44	charged	91	35	3										weap	head						wand	orb				0	0
Charged1	MoreP	Lower Resist	enabled	100	1	1	77		80		nec	30	1	44	charged	91	35	22										weap	head						wand	orb				0	0
Charged1	MoreP	Poison Nova	disabled	100	0	1	30	48	33		nec	30	1	44	charged	92	300	3										weap	glov	head					wand	orb				0	0
Charged1	MoreP	Poison Nova	enabled	100	1	1	71		73		nec	30	1	44	charged	92	300	19										glov	weap	glov					wand	orb				0	0
Charged1	MoreP	Bone Spirit	disabled	100	0	1	30	48	33		nec	30	1	44	charged	93	200	3										weap	circ	head					wand	orb				0	0
Charged1	MoreP	Bone Spirit	enabled	100	1	1	80		85		nec	30	1	44	charged	93	200	23										weap	circ	head					wand	orb				0	0
Charged1	MoreP	Fire Golem	disabled	100	0	1	30	48	33		nec	30	1	44	charged	94	10	3										weap	head						wand	orb				0	0
Charged1	MoreP	Fire Golem	enabled	100	1	1	66		70		nec	30	1	44	charged	94	10	24										weap	head						wand	orb				0	0
Charged1	MoreP	Revive	disabled	100	0	1	30	48	33		nec	30	1	44	charged	95	35	3										weap	head						wand	orb				0	0
Charged1	MoreP	Revive	enabled	100	1	1	80		85		nec	30	1	44	charged	95	35	10										weap	head						wand	orb				0	0
Charged1	MoreP	Sacrifice	disabled	100	0	1	1	18	1		pal	1	1	44	charged	96	300	1										mele	ashd						wand	orb				0	0
Charged1	MoreP	Sacrifice	enabled	100	1	1	30		35		pal	1	1	44	charged	96	300	20										mele	ashd						scep					0	0
Charged1	MoreP	Holy Bolt	disabled	100	0	1	6	24	6		pal	6	1	44	charged	101	300	1										mele	ashd	amul	circ									0	0
Charged1	MoreP	Holy Bolt	enabled	100	1	1	18		18		pal	6	1	44	charged	101	300	20										mele	ashd	amul	circ									0	0
Charged1	MoreP	Zeal	disabled	100	0	1	12	30	12		pal	12	1	44	charged	106	300	1										mele	ashd											0	0
Charged1	MoreP	Zeal	enabled	100	1	1	50		55		pal	12	1	44	charged	106	300	18										mele	ashd											0	0
Charged1	MoreP	Vengeance	disabled	100	0	1	18	36	18		pal	18	1	44	charged	111	300	1										mele	ashd						wand	orb				0	0
Charged1	MoreP	Vengeance	enabled	100	1	1	38		43		pal	18	1	44	charged	111	300	16										mele	ashd						wand	orb				0	0
Charged1	MoreP	Blessed Hammer	disabled	100	0	1	18	36	18		pal	18	1	44	charged	112	300	1										mele	ashd						wand	orb				0	0
Charged1	MoreP	Blessed Hammer	enabled	100	1	1	50		45		pal	18	1	44	charged	112	300	20										mele	ashd						wand	orb				0	0
Charged1	MoreP	Conversion	disabled	100	0	1	24	42	25		pal	24	1	44	charged	116	30	2										mele	ashd						wand	orb				0	0
Charged1	MoreP	Conversion	enabled	100	1	1	45		45		pal	24	1	44	charged	116	30	15										mele	ashd						scep					0	0
Charged1	MoreP	Fist of the Heavens	disabled	100	0	1	30	48	33		pal	30	1	44	charged	121	125	3										mele	ashd	glov					staf	wand	orb			0	0
Charged1	MoreP	Fist of the Heavens	enabled	100	1	1	80		85		pal	30	1	44	charged	121	125	24										mele	ashd	glov					staf	wand	orb			0	0
Charged1	MoreP	Bash	disabled	100	0	1	1	18	1		bar	1	1	44	charged	126	300	1										phlm	mele						staf	wand	orb			0	0
Charged1	MoreP	Bash	enabled	100	1	1	10		10		bar	1	1	44	charged	126	300	10										mele	phlm						staf	wand	orb			0	0
Charged1	MoreP	Howl	disabled	100	0	1	1	18	1		bar	1	1	44	charged	130	50	1										phlm	mele											0	0
Charged1	MoreP	Howl	enabled	100	1	1	12		9		bar	1	1	44	charged	130	50	12										phlm	mele											0	0
Charged1	MoreP	Find Potion	disabled	100	0	1	1	18	1		bar	1	1	44	charged	131	55	1										phlm	mele											0	0
Charged1	MoreP	Find Potion	enabled	100	1	1	15		15		bar	1	1	44	charged	131	55	15										phlm	mele											0	0
Charged1	MoreP	Taunt	disabled	100	0	1	6	24	6		bar	6	1	44	charged	137	65	1										phlm	mele											0	0
Charged1	MoreP	Taunt	enabled	100	1	1	18		18		bar	6	1	44	charged	137	65	12										phlm	mele											0	0
Charged1	MoreP	Shout	disabled	100	0	1	6	24	6		bar	6	1	44	charged	138	25	3										phlm	mele											0	0
Charged1	MoreP	Shout	enabled	100	1	1	40		45		bar	6	1	44	charged	138	25	20										phlm	mele											0	0
Charged1	MoreP	Tectonic Slam	disabled	100	0	1	12	30	12		bar	12	1	44	charged	139	55	1										phlm	slam						staf	wand	orb			0	0
Charged1	MoreP	Tectonic Slam	enabled	100	1	1	24		24		bar	12	1	44	charged	139	55	12										slam	phlm											0	0
