Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	NameStrX	MonStatsEx	cnames	countif	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	CannotDesecrate	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	ShieldBlockOverride	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass	TreasureClassChamp	TreasureClassUnique	TreasureClassQuest	TreasureClassDesecrated	TreasureClassDesecratedChamp	TreasureClassDesecratedUnique	TreasureClass(N)	TreasureClassChamp(N)	TreasureClassUnique(N)	TreasureClassQuest(N)	TreasureClassDesecrated(N)	TreasureClassDesecratedChamp(N)	TreasureClassDesecratedUnique(N)	TreasureClass(H)	TreasureClassChamp(H)	TreasureClassUnique(H)	TreasureClassQuest(H)	TreasureClassDesecrated(H)	TreasureClassDesecratedChamp(H)	TreasureClassDesecratedUnique(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
councilmember2	346	councilmember1	councilmember3	1	councilmember2Name	Council Member	councilmember2	�h���ɆT	1	councilmember2	councilmember	HighPriest		HP	1													1	1		8	10	1	25	56	88	councilmember	councilmember	11	15	13	12				60	60	60	30	30	15	125	100	75	35	40	40	75	75	75	11	11	11	13	13	13	30	30	30			highpriestlightning							1								1		1			1	1													Hydra	S1	3	ZakarumHeal	S1	3																			100	85	66	-50	-33	-25													50		33	100	33	33	0				25	25	25	5	286	952	85	149	51	119	93							300	875	110	150	50	120	140							300	875	110	150	50	120	140																																																	Council	Council	Council		Council Desecrated A	Council Desecrated A	Council Desecrated A	Council (N)	Council (N)	Council (N)		Council (N) Desecrated A	Council (N) Desecrated A	Council (N) Desecrated A	Council (H)	Council (H)	Council (H)		Council (H) Desecrated A	Council (H) Desecrated A	Council (H) Desecrated A							0
councilmember3	347	councilmember1		2	councilmember3Name	Council Member	councilmember3	�h���ɆT	1	councilmember3	councilmember	HighPriest		HP	1													1	1		10	10	1	25	56	88	councilmember	councilmember	11	15	13	12				65	65	65	20	20	15	125	100	75	45	50	50	80	80	80	9	9	9	12	12	12	30	30	30			highpriestlightning							1								1		1			1	1													Hydra	S1	4	ZakarumHeal	S1	4																			100	85	66	-50	-33	-25													50		33	100	33	33	0				25	25	25	5	286	952	85	149	51	119	93							300	875	110	150	50	120	140							300	875	110	150	50	120	140																																																	Council	Council	Council		Council Desecrated A	Council Desecrated A	Council Desecrated A	Council (N)	Council (N)	Council (N)		Council (N) Desecrated A	Council (N) Desecrated A	Council (N) Desecrated A	Council (H)	Council (H)	Council (H)		Council (H) Desecrated A	Council (H) Desecrated A	Council (H) Desecrated A							0
turret1	348	turret1	turret2	0	turret1Name	Turret	turret1	��̨	1		construct	DesertTurret		PB	1													1	1		0	0	1	10	43	76	turret	turret	9	15	15	15				10	7	3	5	6	7	120	100	80	30	30	30	5	5	5																																1	1													DesertTurret	seq_desertturret	1																									-50				50	95	50	85	1000		50	99	50	85	1000	25	50	99	50	85	1000	0								436	967	39	95										600	1125	35	400										600	1125	35	400																																																																															0
turret2	349	turret1	turret3	1	turret2Name	Turret	turret2	��̨	1		construct	DesertTurret		PB	1													1	1		0	0	1	10	43	76	turret	turret	9	15	15	15				10	7	3	6	7	8	120	100	80	30	30	30	5	5	5																																1	1													DesertTurret	seq_desertturret	1																									-50				50	95	50	85	1000		50	99	50	85	1000	25	50	99	50	85	1000	0								436	967	39	95										600	1125	35	400										600	1125	35	400																																																																															0
turret3	350	turret1		2	turret3Name	Turret	turret3	��̨	1		construct	DesertTurret		PB	1													1	1		0	0	1	10	43	76	turret	turret	9	15	15	15				10	7	3	7	8	9	120	100	80	30	30	30	5	5	5																																1	1													DesertTurret	seq_desertturret	1																									-50				50	95	50	85	1000		50	99	50	85	1000	25	50	99	50	85	1000	0								436	967	39	95										600	1125	35	400										600	1125	35	400																																																																															0
hydra1	351	hydra1		0	Hydra	Hydra	hydra1	���^��	1			Hydra		HX	1													1	1		0	0	0				hydra	hydra		15	15	15																																				1														1	1			1										HydraMissile	A1	1																																														2								0	0												0	0												0	0																																																																																	0
hydra2	352	hydra2		0	Hydra	Hydra	hydra2	���^��	1			Hydra		21	1													1	1		0	0	0				hydra	hydra		15	15	15																																				1														1	1			1										HydraMissile	A1	1																																														2								0	0												0	0												0	0																																																																																	0
hydra3	353	hydra3		0	Hydra	Hydra	hydra3	���^��	1			Hydra		HZ	1													1	1		0	0	0				hydra	hydra		15	15	15																																				1														1	1			1										HydraMissile	A1	1																																														2								0	0												0	0												0	0																																																																																	0
trap-melee	354	trap-melee		0	atrap	a trap	trap-melee	����	1		construct	Trap-Melee		M4	1													1	1		0	0	1				skeleton	skeleton		15	15	15				70	70	70	15	15	15																												1													1																																																														2							5	426	947	38		75	150	180							0	0	35		75	150	180							0	0	35		75	150	180																																																																												0
seventombs	355	seventombs		0	Dummy	Dummy	seventombs	һ��а������	1			7TIllusion		9A	1													1	1		0	0	0				clawviper	clawviper		15	15	15																												chainlightning																										1																																																										2								0	0												0	0												0	0																																																																																	0
dopplezon	356	dopplezon		0	Dopplezon	Dopplezon	dopplezon	����	1			Idle		VK	1													1	1		9	9	0				dopplezon	dopplezon	14	15	15	15																																				1		1												1				1																																					-50	-50	-50																			15		1		28	28	28	5	15	25	141											15	25	152											15	25	164																																																																																0
valkyrie	357	valkyrie		0	Valkyrie	Valkyrie	valkyrie	Ů����	1			NecroPet		VK	1													1	1		10	10	0				valkyrie	valkyrie	11	6	6	6				85	85	85																														1		1			1	1								1				1																																					-50	-50	-50																			12		1		28	28	28	5	600	1200	141		9	24	250	18	37	250				600	1200	152		13	35	300	26	53	300				600	1200	164		16	41	350	31	62	350																																																																									0
act2guard3	358	act2guard3		0	act2guard3Name	Dummy	act2guard3	һ��а������	1		human	Idle		SK	1													1	1		8	8	0				mednpc	mednpc	11	15	15	15																												rogue1								1		1				1					1			1	1			1										Jab	seq_act2guardjab	1																						100	100	100	-50	-50	-50						70						70						70	0				17	17	17	5	865	1925	84											0	0												180	425	125																																																																																0
act3hire	359	act3hire		0	IronWolf	Iron Wolf	act3hire	�F���lʿ	1		human	Hireable		IW	1													1	1		7	10	0	1	34	67	act3hire	act3hire	11	1	1	1				3	3	3				4	4	4																								1					1	1					1			1	1									swor	shie	1																										100	100	100	-50	-50	-50																			4			2					0	0												0	0												0	0																																																																																	0
megademon1	360	megademon1	megademon2	0	megademon1Name	Balrog	megademon1	��ħ	4		megademon	Megademon		DM	1													1	2		10	10	1	24	55	82	megademon	megademon	10	15	13	11				50	65	80	40	50	55	80	85	90	70	70	70	50	50	50	75	60	45																1								1		1			1	1													MegademonInferno	S1	6																						100	85	66	-50	-40	-33			70						80				50		110	75	50	75	2				32	32	32	5	286	572	101	129	51	94	125							315	625	115	130	100	160	160							315	625	115	130	100	160	160																																																	Act 4 H2H A	Act 4 Champ A	Act 4 Unique A					Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A					Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A			Act 4 (H) Champ A Desecrated	Act 4 (H) Unique A Desecrated							0
megademon2	361	megademon1	megademon3	1	megademon2Name	PitLord	megademon2	�z�Y�I��	1		megademon	Megademon		DM	1													1	3		10	10	1	27	56	83	megademon	megademon	10	15	13	11				55	70	85	45	55	60	80	90	95	70	70	70	60	60	60	75	60	45																1								1		1			1	1													MegademonInferno	S1	7																						100	85	66	-50	-40	-33			70						80				50		120	75	50	75	2				36	36	36	5	285	572	101	140	53	101	126							315	625	115	130	100	160	160							315	625	115	130	100	160	160																																																	Act 4 H2H B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0
megademon3	362	megademon1	megademon4	2	megademon3Name	VenomLord	megademon3	��ħ�I��	1		megademon	Megademon		DM	1													2	3		10	10	1	30	57	84	megademon	megademon	10	15	13	11				60	75	90	50	60	65	80	95	97	70	70	70	70	70	70	75	60	45																1								1		1			1	1													MegademonInferno	S1	8																						100	85	66	-50	-40	-33			70			70			80			100	50		130	75	50	75	2				39	39	39	5	286	570	101	152	53	95	125							315	625	115	130	100	160	160							315	625	115	130	100	160	160																																																	Act 4 H2H B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0
necroskeleton	363	necroskeleton		0	skeleton	skeleton	necroskeleton	���t	1		skeleton	NecroPet		SK	1													1	1		10	10	1				necroskeleton	necroskeleton	10	15	15	15				60	60	60	75	75	75	15	15	15	50	50	50	0	0	0																		1						1	1				1			1	1			1																																					-50	-50	-50																			4		1		3	3	3	5	31	52	5		1	2	5	1	2	5				45	75	5		1	2	4	1	2	4				63	105	6		1	2	6	1	2	6																																																																									0
necromage	364	necromage		0	skillan80	skillan80	necromage	�����巨��	1		skeleton	NecroPet		SK	1													1	1		10	10	1				necromage	necromage	10	15	15	15				80	80	80	75	75	75	15	15	15	50	50	50	0	0	0																		1						1	1				1			1	1			1										NecromageMissile	A1	1																									-50	-50	-50																			4		1		3	3	3	5	91	152	24		1	2	5	1	2	5				132	220	26		1	2	4	1	2	4				184	307	28		1	2	6	1	2	6																																																																									0
griswold	365	griswold		0	griswoldName	Griswold	griswold	����˹�ߵ�	1		undead	Griswold		GZ	1													1	1		3	4	0	5	39	84	zombie	zombie	11	15	13	10																																						1					1				1	1	1	1																																						100	85	66	-50	-40	-33						50						50	50			50		120	2				6	6	6	5	790	790	84	273	51	151	91							972	972	80	273	50	150	100							1216	1216	80	273	50	150	100																																																	Griswold	Griswold	Griswold		Griswold Desecrated A	Griswold Desecrated A	Griswold Desecrated A	Griswold (N)	Griswold (N)	Griswold (N)		Griswold (N) Desecrated A	Griswold (N) Desecrated A	Griswold (N) Desecrated A	Griswold (H)	Griswold (H)	Griswold (H)		Griswold (H) Desecrated A	Griswold (H) Desecrated A	Griswold (H) Desecrated A							0
compellingorb	366	compellingorb		0	compellingorbName	compellingorb	compellingorb	����ħ��	1		construct	Idle		9a	1													1	1		0	0	0	40	55	80	compellingorb	compellingorb		15	15	15																																																						1					1																																								1000						1000						1000	2								228	757	84											454	757	5	1010										454	757	5	1010																																																																															0
tyrael2	367	tyrael2		0	tyrael	tyrael	tyrael2	̩��	1			NpcStationary		TY	1													1	1		0	0	0				mednpc	mednpc		15	15	15																																				1		1	1	1		1									1																																																													2								0	0												0	0												0	0																																																																																	0
darkwanderer	368	darkwanderer		0	youngdiablo	youngdiablo	darkwanderer	�ڰ�������	1			DarkWanderer		1Z	1													1	1		2	2	0				darkwanderer	darkwanderer		15	15	15																																						1																1																																																										2								0	0												0	0												0	0																																																																																	0
trap-nova	369	trap-nova		0	trap-novaName	a trap	trap-nova	����	1			Trap-Nova		9A	1													1	1		0	0	1							15	15	15				20	20	20	1	1	1	15	15	15																firebolt		nova																								1	1									Trap Nova	S1	1																												90	90	90	90	90	90	90	90	90	90	90	90	50	90	90	90	90	90	2								0	0												0	0												0	0																																																																																	0
spiritmummy	370	spiritmummy		0	Dummy	Dummy	spiritmummy	һ��а������	1		mummy	Idle		xx														2	3		10	10	1	24	57	85			10																																								1	1									1			1	1																																								-50	-25																				2								0	0												0	0												0	0																																																						Act 2 H2H C	Act 2 Champ C	Act 2 Unique C					Act 2 (N) H2H C	Act 2 (N) Champ C	Act 2 (N) Unique C					Act 2 (H) H2H C	Act 2 (H) Champ C	Act 2 (H) Unique C			Act 2 (H) Champ C Desecrated	Act 2 (H) Unique C Desecrated							0
lightningspire	371	lightningspire		0	lightningspireName	LightningSpire	lightningspire	�W���	1		construct	ArcaneTower		AE	1													1	1		0	0	1	1	48	79	lightningorb	lightningorb	9	15	15	15				1	1	1	150	125	75	33	25	15	4	4	4	150	125	75	50	33	25							arcanelightningbolt									1													1	1													ArcaneTower	seq_arcanetower	1	Lightning	seq_arcanetower	6																										90	90	90	70	1000		90	90	100		1000		90	90	100		1000	0				46	46	46		1501	5052	34	944										750	1500	5	944										750	1500	5	944																																																																															0
firetower	372	firetower		0	firetowerName	FireTower	firetower	������	1		construct	DesertTurret		PB	1													1	1		0	0	1	1	46	77	turret	turret	9	15	15	15				10	7	3	5	6	7	120	100	80	30	30	30	5	5	5																			1													1	1													DesertTurret	seq_desertturret	1																												90	90	90			70	90	90	90			90	40	50	99	50	85	1000	0				46	46	46		1501	5052	34	944										2100	4250	5	944										2100	4250	5	944																																																																															0
slinger1	373	slinger1	slinger2	0	slinger1Name	Slinger	slinger1	Ͷ�S��	4		pantherwoman	PantherJavelin		PW	1	1												1	3		5	10	1	14	43	75	slinger	slinger	10	15	14	13				70	70	70	70	70	70	12	12	12	10	10	10	15	15	15	20	21	25							pantherjav1									1										1			1	1																																					100	100	100	-50	-40	-33													10		25		120		2				15	15	15	5	81	217	58	67	51	121	94							82	212	95	80	50	85	145							82	212	95	80	50	85	145							A1	cold					5	20	40		15	30	60																														Act 2 Miss A	Act 2 Champ A	Act 2 Unique A					Act 2 (N) Miss A	Act 2 (N) Champ A	Act 2 (N) Unique A					Act 2 (H) Miss A	Act 2 (H) Champ A	Act 2 (H) Unique A			Act 2 (H) Champ A Desecrated	Act 2 (H) Unique A Desecrated							0
slinger2	374	slinger1	slinger3	1	slinger2Name	SpearCat	slinger2	�˘�������	1		pantherwoman	PantherJavelin		PW	1	1												2	3		5	10	1	15	44	77	slinger	slinger	10	15	14	13				70	70	70	75	75	75	11	11	11	15	15	15	14	14	14	20	22	26							pantherjav2									1										1			1	1																																					100	100	100	-50	-40	-33													10		25		140		2				16	16	16	5	81	220	58	67	51	121	94							82	212	95	80	50	85	145							82	212	95	80	50	85	145							A1	cold					5	20	40		15	30	60																														Act 2 Miss A	Act 2 Champ A	Act 2 Unique A					Act 2 (N) Miss A	Act 2 (N) Champ A	Act 2 (N) Unique A					Act 2 (H) Miss A	Act 2 (H) Champ A	Act 2 (H) Unique A			Act 2 (H) Champ A Desecrated	Act 2 (H) Unique A Desecrated							0
slinger3	375	slinger1	slinger4	2	slinger3Name	NightSlinger	slinger3	��ҹͶ�S��	1		pantherwoman	PantherJavelin		PW	1	1												2	4		5	10	1	17	46	79	slinger	slinger	10	15	14	13				70	70	70	80	80	80	10	10	10	20	20	20	13	13	13	20	23	27							pantherjav3									1										1			1	1																																					100	100	100	-50	-40	-33													10		25	100			2				17	17	17	5	79	217	58	67	55	128	92							82	212	95	80	50	85	145							82	212	95	80	50	85	145							A1	ltng					5	5	80		15	5	110																														Act 2 Miss B	Act 2 Champ B	Act 2 Unique B					Act 2 (N) Miss B	Act 2 (N) Champ B	Act 2 (N) Unique B					Act 2 (H) Miss B	Act 2 (H) Champ B	Act 2 (H) Unique B			Act 2 (H) Champ B Desecrated	Act 2 (H) Unique B Desecrated							0
slinger4	376	slinger1	slinger7	3	slinger4Name	HellSlinger	slinger4	�تzͶ�S��	1		pantherwoman	PantherJavelin		PW	1	1												3	4		5	10	1	19	48	80	slinger	slinger	10	15	14	13				70	70	70	85	85	85	9	9	9	25	25	25	12	12	12	20	24	28							pantherjav4									1										1			1	1																																					100	100	100	-50	-40	-33													10		105				2				19	19	19	5	79	215	58	67	47	116	93							82	212	95	80	50	85	145							82	212	95	80	50	85	145							A1	fire					5	30	55		15	40	75																														Act 2 Miss C	Act 2 Champ C	Act 2 Unique C					Act 2 (N) Miss C	Act 2 (N) Champ C	Act 2 (N) Unique C					Act 2 (H) Miss C	Act 2 (H) Champ C	Act 2 (H) Unique C			Act 2 (H) Champ C Desecrated	Act 2 (H) Unique C Desecrated							0
act2guard4	377	act2guard4		0	Dummy	Dummy	act2guard4	һ��а������	1		human	Idle		GU	1													1	1		6	6	0				act3hire	act3hire	11	15	15	15																																				1		1	1	1		1								1	1																																					100	100	100	-50	-50	-50																			2								0	0												0	0												0	0																																																																																	0
