Name	Source	ChineseName	ChineseEffect	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
of Chilling Coalescence1	MoreS	Cold Absorb		100	1	1	66		54				4	3	abs-cold%		8	15										weap	amul	ring	shld									0	
of Chilling Coalescence1	MoreS	Cold Absorb		100	1	1	87		80				4	3	abs-cold%		16	25										weap	amul	ring	shld									0	
of Charming1	MoreS	Reduces all Vendor Prices%		100	1	1	57		45				6	63	cheap		3	5										weap	ring	amul										0	
of Funneling	MoreS	LifeSteal		100	1	1	20		20				6	80	lifesteal		4	6									dred	mele	amaz											0	
of Balance	MoreS	Faster Hit Recovery		100	1	0	37		29				5	18	balance1		5	5										scha												0	
of Balance	MoreS	Faster Hit Recovery		100	1	1	10		1				5	18	balance3		12	15										lcha												0	
of Fortune	MoreS	Mag%		100	1	1	20		20				5	22	mag%		3	6										scha												0	
of Vita	MoreS	Life		100	1	1	81		80				5	26	hp		75	100	regen		10	10						lcha												0	
of Vita	MoreS	Life		100	1	1	88		88				5	26	hp		100	150	regen		10	10						lcha												0	
of Defense1	MoreS	Defense		100	1	0	25		30				5	31	ac		10	15										scha													
of Energy	MoreS	Mana		100	1	0	25		30				5	31	mana		10	15										scha													
of the Fox	MoreS	Att		100	1	0	25		30				5	31	att		10	15										scha													
of Defense1	MoreS	Defense		100	1	0	25		30				5	31	ac		20	30										mcha													
of the Mind	MoreS	Mana		100	1	0	25		30				5	31	mana		10	20										mcha													
of the Tiger	MoreS	Att		100	1	0	25		30				5	31	att		20	30										mcha													
of Vita	MoreS	Life		100	1	0	74		66				5	31	hp		31	35										mcha												0	
of Inertia	MoreS	Faster Run/Walk		100	1	0	35		27				5	35	move1		3	3										scha												0	
of Inertia	MoreS	Faster Run/Walk		100	1	1	15		14				5	35	move3		10	15										lcha												0	
of Inner Sight	MoreS	Levelup-Skill		100	1	1	6		6		ama	1	1	79	levelup-skill	Inner Sight	100	17										amul	amaz	circ	glov									0	
of Enchantment	MoreS	Levelup-Skill		100	1	1	18		18		sor	18	1	79	levelup-skill	Enchant	100	27										weap												0	
of Burst of Speed2	MoreS	Levelup-Skill		100	1	1	6		6		ass	6	1	79	levelup-skill	Quickness	100	4										boot	mele											0	
of Burst of Speed2	MoreS	Levelup-Skill		100	1	1	36		36		ass	6	1	79	levelup-skill	Quickness	100	30										boot	mele											0	
of Fading2	MoreS	Levelup-Skill		100	1	1	30		30		ass	18	1	79	levelup-skill	Fade	100	14										tors	amul	mele										0	
of Pumping	MoreS	LifeSteal		100	1	1	20		20				4	80	lifesteal		7	9									dred	mele	amaz											0	
of the Glacier	MoreS	Dmg-Cold-Len		100	1	0	60		40				3	10	cold-min		3	10	cold-max		10	20	cold-len		25	25		scha												0	
of Burning	MoreS	Dmg-Fire		100	1	0	60		40				3	12	fire-min		3	10	fire-max		10	20						scha												0	
of Thunder	MoreS	Dmg-Ltng		100	1	0	60		40				3	13	ltng-min		3	10	ltng-max		10	20						scha												0	
of Maiming	MoreS	MaxDmg		100	1	0	60		75				3	14	dmg-max		10	10										scha												0	
of Pestilence	MoreS	Dmg-Pois		100	1	0	45		40				3	16	dmg-pois	100	180	180	res-pois-len		6	7						scha												0	
of Vita	MoreS	Life		100	1	0	47		39				3	26	hp		15	20										scha												0	
of Frost Novas	MoreS	Death-Skill		100	1	1	36		36		sor	6	1	79	death-skill	Frost Nova	100	48										weap	amul	circ										0	
of Novas	MoreS	Death-Skill		100	1	1	36		36		sor	12	1	79	death-skill	Nova	100	48										weap	shld											0	
of Corpse Explosions	MoreS	Death-Skill		100	1	1	36		36		nec	6	1	79	death-skill	Corpse Explosion	100	36										weap	head											0	
of Siphoning	MoreS	LifeSteal		100	1	1	20		20				2	80	lifesteal		10	12									dred	mele	amaz											0	
of Winter	MoreS	Dmg-Cold-Len		100	1	0	81		75				1	10	cold-min		5	20	cold-max		20	40	cold-len		25	25		scha												0	
of Incineration	MoreS	Dmg-Fire		100	1	0	81		75				1	12	fire-min		5	20	fire-max		20	40						scha												0	
of Storms	MoreS	Dmg-Ltng		100	1	0	81		75				1	13	ltng-min		5	20	ltng-max		20	40						scha												0	
of Anthrax	MoreS	Dmg-Pois		100	1	0	81		75				1	16	dmg-pois	125	360	360	res-pois-len		8	9						scha												0	
of Good Luck	MoreS	Mag%		100	1	0	60		60				1	22	mag%		6	10										scha												0	
of Guarding	MoreS	Defense		100	1	0	60		60				1	31	ac		15	25										scha													
of Sorcery	MoreS	Mana		100	1	0	60		60				1	31	mana		15	20										scha													
of the Jackal	MoreS	Att		100	1	0	60		60				1	31	att		15	25										scha													
of Guarding	MoreS	Defense		100	1	0	60		60				1	31	ac		40	50										mcha													
of Wizardry	MoreS	Mana		100	1	0	60		60				1	31	mana		25	40										mcha													
of the Bear	MoreS	Att		100	1	0	60		60				1	31	att		40	50										mcha													
of the Swordsman	MoreS	 Dex		100	1	0	7		10				1	31	dex		2	4	str	2	4							mcha												0	
of the Rogue	MoreS	 Dex		100	1	0	7		10				1	31	dex		4	6	vit	4	6							mcha												0	
of the Monk	MoreS	 Dex		100	1	0	7		10				1	31	dex		2	4	enr	2	4							mcha												0	
of the Stalwart	MoreS	 Str		100	1	0	7		10				1	31	str		4	6	vit	4	6							mcha												0	
of the Proud	MoreS	 Str		100	1	0	7		10				1	31	str		2	4	enr	2	4							mcha												0	
of the Young	MoreS	 Vit		100	1	0	7		10				1	31	vit		4	6	enr	4	6							mcha												0	
of Inner Sight	MoreS	GetHit-Skill	enabled	100	1	1	19		19		ama	1	1	77	gethit-skill	8	4	6										amul	amaz	circ	glov									0	
of Slow Missiles	MoreS	GetHit-Skill	disabled	100	0	1	12	34	12		ama	12	1	77	gethit-skill	17	5	1										amaz	glov	amul										0	
of Slow Missiles	MoreS	GetHit-Skill	enabled	100	1	1	65		33		ama	12	1	77	gethit-skill	17	10	18										amaz	glov	amul										0	
of Freezing Arrows	MoreS	GetHit-Skill	disabled	100	0	1	30	65	33		ama	30	1	77	gethit-skill	31	25	3										miss	abow	glov										0	
of Freezing Arrows	MoreS	GetHit-Skill	enabled	100	1	1	65		67		ama	30	1	77	gethit-skill	31	10	15										abow	miss											0	
of Fire Bolts	MoreS	GetHit-Skill	disabled	100	0	1	11	22	10		sor	1	1	77	gethit-skill	36	5	4										weap	ring	circ										0	
of Fire Bolts	MoreS	GetHit-Skill	enabled	100	1	1	22		20		sor	1	1	77	gethit-skill	36	7	17										weap	ring	circ										0	
of Charged Bolts	MoreS	GetHit-Skill	disabled	100	0	1	11	22	10		sor	1	1	77	gethit-skill	38	5	4										weap	ring	circ										0	
of Charged Bolts	MoreS	GetHit-Skill	enabled	100	1	1	22		20		sor	1	1	77	gethit-skill	38	7	17										weap	ring	circ										0	
of Ice Bolts	MoreS	GetHit-Skill	disabled	100	0	1	11	22	10		sor	1	1	77	gethit-skill	39	5	4										weap	ring	circ										0	
of Ice Bolts	MoreS	GetHit-Skill	enabled	100	1	1	22		20		sor	1	1	77	gethit-skill	39	7	17										weap	ring	circ										0	
of Frozen Armor	MoreS	GetHit-Skill	disabled	100	0	1	1	30	1		sor	1	1	77	gethit-skill	40	8	1										orb	tors											0	
of Frozen Armor	MoreS	GetHit-Skill	enabled	100	1	1	30		35		sor	1	1	77	gethit-skill	40	13	4										orb	tors											0	
of Static Field	MoreS	GetHit-Skill	disabled	100	0	1	6	40	6		sor	6	1	77	gethit-skill	42	3	4										weap	ring	circ										0	
of Static Field	MoreS	GetHit-Skill	enabled	100	1	1	40		45		sor	6	1	77	gethit-skill	42	7	9										weap	ring	circ										0	
of Frost Novas	MoreS	GetHit-Skill	disabled	100	0	1	6	24	6		sor	6	1	77	gethit-skill	44	6	3										weap	amul	circ										0	
of Frost Novas	MoreS	GetHit-Skill	enabled	100	1	1	24		23		sor	6	1	77	gethit-skill	44	8	7										weap	amul	circ										0	
of Ice Blasts	MoreS	GetHit-Skill	disabled	100	0	1	6	24	6		sor	6	1	77	gethit-skill	45	4	2										weap	ring	circ										0	
of Ice Blasts	MoreS	GetHit-Skill	enabled	100	1	1	24		24		sor	6	1	77	gethit-skill	45	9	8										weap	ring	circ										0	
of Blazing	MoreS	GetHit-Skill	disabled	100	0	1	18	34	18		sor	12	1	77	gethit-skill	46	20	4										staf	orb	boot										0	
of Fire Balls	MoreS	GetHit-Skill	enabled	100	1	1	32	60	33		sor	12	1	77	gethit-skill	47	7	12										weap												0	
of Fire Balls	MoreS	GetHit-Skill	enabled	100	1	1	60		63		sor	12	1	77	gethit-skill	47	8	20										weap												0	
of Novas	MoreS	GetHit-Skill	disabled	100	0	1	28	60	32		sor	12	1	77	gethit-skill	48	6	9										weap	shld											0	
of Novas	MoreS	GetHit-Skill	enabled	100	1	1	60		61		sor	12	1	77	gethit-skill	48	12	15										weap	shld											0	
of Lightning	MoreS	GetHit-Skill	disabled	100	0	1	24	48	18		sor	12	1	77	gethit-skill	49	8	7										weap												0	
of Lightning	MoreS	GetHit-Skill	enabled	100	1	1	48		48		sor	12	1	77	gethit-skill	49	8	17										weap												0	
of Shiver Armor	MoreS	GetHit-Skill	enabled	100	1	1	20		20		sor	12	1	77	gethit-skill	50	12	9										weap	tors											0	
of Fire Walls	MoreS	GetHit-Skill	disabled	100	0	1	24	45	24		sor	18	1	77	gethit-skill	51	4	7										weap												0	
of Fire Walls	MoreS	GetHit-Skill	enabled	100	1	1	45		45		sor	18	1	77	gethit-skill	51	7	16										weap												0	
of Enchantment	MoreS	GetHit-Skill	enabled	100	1	1	18	36	18		sor	18	1	77	gethit-skill	52	8	11										weap												0	
of Enchantment	MoreS	GetHit-Skill	enabled	100	1	1	36		36		sor	18	1	77	gethit-skill	52	11	19										weap												0	
of Chain Lightning	MoreS	GetHit-Skill	disabled	100	0	1	24	46	24		sor	18	1	77	gethit-skill	53	6	6										weap												0	
of Chain Lightning	MoreS	GetHit-Skill	enabled	100	1	1	46		45		sor	18	1	77	gethit-skill	53	9	17										weap												0	
of Teleportation	MoreS	GetHit-Skill	enabled	100	1	1	30		30		sor	18	1	77	gethit-skill	54	10	1										weap	amul											0	
of Glacial Spikes	MoreS	GetHit-Skill	disabled	100	0	1	18	40	18		sor	18	1	77	gethit-skill	55	6	9										weap												0	
of Glacial Spikes	MoreS	GetHit-Skill	enabled	100	1	1	40		40		sor	18	1	77	gethit-skill	55	9	16										weap												0	
of Meteors	MoreS	GetHit-Skill	disabled	100	0	1	32	62	32		sor	24	1	77	gethit-skill	56	4	7										weap												0	
of Meteors	MoreS	GetHit-Skill	enabled	100	1	1	62		65		sor	24	1	77	gethit-skill	56	8	18										weap												0	
of Thunder Storm	MoreS	GetHit-Skill	disabled	100	0	1	24	55	25		sor	24	1	77	gethit-skill	57	12	9										weap												0	
of Energy Shield	MoreS	GetHit-Skill	disabled	100	0	1	24	45	25		sor	24	1	77	gethit-skill	58	7	6										weap	helm											0	
of Energy Shield	MoreS	GetHit-Skill	enabled	100	1	1	45		45		sor	24	1	77	gethit-skill	58	10	13										helm	weap											0	
of Blizzards	MoreS	GetHit-Skill	disabled	100	0	1	29	57	29		sor	24	1	77	gethit-skill	59	9	6										weap												0	
of Blizzards	MoreS	GetHit-Skill	enabled	100	1	1	57		60		sor	24	1	77	gethit-skill	59	14	17										weap												0	
of Chilling Armor	MoreS	GetHit-Skill	enabled	100	1	1	36		38		sor	24	1	77	gethit-skill	60	15	12										weap	tors											0	
of Hydras	MoreS	GetHit-Skill	disabled	100	0	1	34	80	34		sor	30	1	77	gethit-skill	62	6	3										weap												0	
of Hydras	MoreS	GetHit-Skill	enabled	100	1	1	80		85		sor	30	1	77	gethit-skill	62	12	19										weap												0	
of Frozen Orbs	MoreS	GetHit-Skill	disabled	100	0	1	30	80	33		sor	30	1	77	gethit-skill	64	4	3										weap												0	
of Frozen Orbs	MoreS	GetHit-Skill	enabled	100	1	1	80		85		sor	30	1	77	gethit-skill	64	4	22										weap												0	
of Amplify Damage	MoreS	GetHit-Skill	disabled	100	0	1	1	18	1		nec	1	1	77	gethit-skill	66	4	1										weap	head											0	
of Amplify Damage	MoreS	GetHit-Skill	enabled	100	1	1	18		20		nec	1	1	77	gethit-skill	66	8	12										weap	head											0	
of Teeth	MoreS	GetHit-Skill	disabled	100	0	1	1	18	1		nec	1	1	77	gethit-skill	67	17	1										weap	head											0	
of Teeth	MoreS	GetHit-Skill	enabled	100	1	1	18		18		nec	1	1	77	gethit-skill	67	8	20										weap	head											0	
of Bone Armor	MoreS	GetHit-Skill	disabled	100	0	1	1	30	1		nec	1	1	77	gethit-skill	68	5	1										weap	tors	head										0	
of Bone Armor	MoreS	GetHit-Skill	enabled	100	1	1	30		35		nec	1	1	77	gethit-skill	68	9	15										tors	weap	head										0	
of Dim Vision	MoreS	GetHit-Skill	disabled	100	0	1	6	24	6		nec	6	1	77	gethit-skill	71	5	1										ring	circ	head	weap									0	
of Dim Vision	MoreS	GetHit-Skill	enabled	100	1	1	24		20		nec	6	1	77	gethit-skill	71	7	10										ring	circ	head	weap									0	
of Weaken	MoreS	GetHit-Skill	disabled	100	0	1	6	24	6		nec	6	1	77	gethit-skill	72	5	1										weap	glov	head										0	
of Weaken	MoreS	GetHit-Skill	enabled	100	1	1	24		24		nec	6	1	77	gethit-skill	72	8	12										glov	weap	head										0	
of Corpse Explosions	MoreS	GetHit-Skill	disabled	100	0	1	6	40	6		nec	6	1	77	gethit-skill	74	4	1										weap	head											0	
of Corpse Explosions	MoreS	GetHit-Skill	enabled	100	1	1	40		45		nec	6	1	77	gethit-skill	74	7	18										weap	head											0	
of Iron Maiden	MoreS	GetHit-Skill	disabled	100	0	1	12	30	12		nec	12	1	77	gethit-skill	76	3	1										shld	weap	head										0	
of Iron Maiden	MoreS	GetHit-Skill	enabled	100	1	1	30		30		nec	12	1	77	gethit-skill	76	6	10										shld	weap	head										0	
of Terror	MoreS	GetHit-Skill	disabled	100	0	1	12	30	12		nec	12	1	77	gethit-skill	77	4	1										shld	weap	head										0	
of Terror	MoreS	GetHit-Skill	enabled	100	1	1	30		30		nec	12	1	77	gethit-skill	77	9	12										shld	weap	head										0	
of Bone Walls	MoreS	GetHit-Skill	disabled	100	0	1	12	35	12		nec	12	1	77	gethit-skill	78	5	1										weap	head											0	
of Bone Walls	MoreS	GetHit-Skill	enabled	100	1	1	35		37		nec	12	1	77	gethit-skill	78	4	25										weap	head											0	
of Confusion	MoreS	GetHit-Skill	disabled	100	0	1	18	36	18		nec	18	1	77	gethit-skill	81	35	1										ring	circ	head	weap									0	
of Confusion	MoreS	GetHit-Skill	enabled	100	1	1	36		35		nec	18	1	77	gethit-skill	81	35	5										ring	circ	head	weap									0	
of Life Tap	MoreS	GetHit-Skill	disabled	100	0	1	18	40	18		nec	18	1	77	gethit-skill	82	12	1										weap	ring	head										0	
of Life Tap	MoreS	GetHit-Skill	enabled	100	1	1	40		41		nec	18	1	77	gethit-skill	82	19	5										weap	ring	head										0	
of Poison Explosion	MoreS	GetHit-Skill	disabled	100	0	1	18	36	18		nec	18	1	77	gethit-skill	83	4	1										weap	head											0	
of Poison Explosion	MoreS	GetHit-Skill	enabled	100	1	1	36		36		nec	18	1	77	gethit-skill	83	5	10										weap	head											0	
of Bone Spears	MoreS	GetHit-Skill	disabled	100	0	1	18	55	18		nec	18	1	77	gethit-skill	84	7	1										weap	head											0	
of Bone Spears	MoreS	GetHit-Skill	enabled	100	1	1	55		55		nec	18	1	77	gethit-skill	84	11	20										weap	head											0	
of Attraction	MoreS	GetHit-Skill	disabled	100	0	1	24	48	25		nec	24	1	77	gethit-skill	86	5	2										ring	amul	head	circ	weap								0	
of Attraction	MoreS	GetHit-Skill	enabled	100	1	1	48		44		nec	24	1	77	gethit-skill	86	7	16										ring	amul	circ	head	weap								0	
of Decrepification	MoreS	GetHit-Skill	disabled	100	0	1	24	70	25		nec	24	1	77	gethit-skill	87	11	2										weap	shld	head										0	
of Decrepification	MoreS	GetHit-Skill	enabled	100	1	1	70		75		nec	24	1	77	gethit-skill	87	10	15										shld	weap	head										0	
of Bone Imprisonment	MoreS	GetHit-Skill	disabled	100	0	1	24	46	25		nec	24	1	77	gethit-skill	88	8	2										weap	ring	head										0	
of Bone Imprisonment	MoreS	GetHit-Skill	enabled	100	1	1	46		44		nec	24	1	77	gethit-skill	88	8	14										weap	ring	head										0	
of Lower Resistance	MoreS	GetHit-Skill	disabled	100	0	1	30	77	33		nec	30	1	77	gethit-skill	91	6	3										weap	head											0	
of Lower Resistance	MoreS	GetHit-Skill	enabled	100	1	1	77		80		nec	30	1	77	gethit-skill	91	6	18										weap	head											0	
of Poison Novas	MoreS	GetHit-Skill	disabled	100	0	1	30	48	33		nec	30	1	77	gethit-skill	92	5	3										weap	glov	head										0	
of Poison Novas	MoreS	GetHit-Skill	enabled	100	1	1	48		48		nec	30	1	77	gethit-skill	92	7	14										glov	weap	glov										0	
of Bone Spirits	MoreS	GetHit-Skill	disabled	100	0	1	30	48	33		nec	30	1	77	gethit-skill	93	4	3										amul	circ	head	weap									0	
of Bone Spirits	MoreS	GetHit-Skill	enabled	100	1	1	48		48		nec	30	1	77	gethit-skill	93	6	23										amul	circ	head	weap									0	
of Revivification	MoreS	GetHit-Skill	disabled	100	0	1	30	80	33		nec	30	1	77	gethit-skill	95	4	3										weap	head											0	
of Revivification	MoreS	GetHit-Skill	enabled	100	1	1	80		85		nec	30	1	77	gethit-skill	95	7	10										weap	head											0	
of Holy Bolts	MoreS	GetHit-Skill	disabled	100	0	1	6	24	6		pal	6	1	77	gethit-skill	101	12	1										mele	ashd	amul	circ									0	
of Holy Bolts	MoreS	GetHit-Skill	enabled	100	1	1	24		24		pal	6	1	77	gethit-skill	101	12	16										amul	circ	mele	circ									0	
of Blessed Hammers	MoreS	GetHit-Skill	disabled	100	0	1	18	50	18		pal	18	1	77	gethit-skill	112	5	1										mele	ashd											0	
of Blessed Hammers	MoreS	GetHit-Skill	enabled	100	1	1	50		45		pal	18	1	77	gethit-skill	112	9	20										mele	ashd											0	
of Fist of the Heavens	MoreS	GetHit-Skill	disabled	100	0	1	30	60	33		pal	30	1	77	gethit-skill	121	4	3										mele	ashd	glov										0	
of Fist of the Heavens	MoreS	GetHit-Skill	enabled	100	1	1	60		60		pal	30	1	77	gethit-skill	121	7	14										glov	mele	glov										0	
of Howling	MoreS	GetHit-Skill	disabled	100	0	1	1	18	1		bar	1	1	77	gethit-skill	130	7	1										phlm	mele											0	
of Howling	MoreS	GetHit-Skill	enabled	100	1	1	18		18		bar	1	1	77	gethit-skill	130	8	12										phlm	mele											0	
of Taunting	MoreS	GetHit-Skill	disabled	100	0	1	6	24	6		bar	6	1	77	gethit-skill	137	4	1										phlm	mele											0	
of Taunting	MoreS	GetHit-Skill	enabled	100	1	1	24		24		bar	6	1	77	gethit-skill	137	8	13										phlm	mele											0	
of Shouting	MoreS	GetHit-Skill	disabled	100	0	1	6	40	6		bar	6	1	77	gethit-skill	138	6	3										phlm	mele											0	
of Shouting	MoreS	GetHit-Skill	enabled	100	1	1	40		45		bar	6	1	77	gethit-skill	138	8	17										phlm	mele											0	
of Battle Cry	MoreS	GetHit-Skill	disabled	100	0	1	18	36	18		bar	18	1	77	gethit-skill	146	20	1										phlm	mele											0	
of Battle Cry	MoreS	GetHit-Skill	enabled	100	1	1	36		36		bar	18	1	77	gethit-skill	146	15	18										phlm	mele											0	
of Battle Orders	MoreS	GetHit-Skill	disabled	100	0	1	24	55	25		bar	24	1	77	gethit-skill	149	5	2										phlm	mele											0	
of Battle Orders	MoreS	GetHit-Skill	enabled	100	1	1	55		55		bar	24	1	77	gethit-skill	149	7	22										phlm	mele											0	
of Grim Ward	MoreS	GetHit-Skill	disabled	100	0	1	24	50	25		bar	24	1	77	gethit-skill	150	4	2										phlm	mele	amul										0	
of Grim Ward	MoreS	GetHit-Skill	enabled	100	1	1	50		55		bar	24	1	77	gethit-skill	150	8	15										amul	phlm	mele										0	
of War Cry	MoreS	GetHit-Skill	disabled	100	0	1	30	55	33		bar	30	1	77	gethit-skill	154	7	3										phlm	mele											0	
of War Cry	MoreS	GetHit-Skill	enabled	100	1	1	55		63		bar	30	1	77	gethit-skill	154	10	13										phlm	mele											0	
of Battle Command	MoreS	GetHit-Skill	disabled	100	0	1	30	48	33		bar	30	1	77	gethit-skill	155	4	3										phlm	mele											0	
of Battle Command	MoreS	GetHit-Skill	enabled	100	1	1	48		53		bar	30	1	77	gethit-skill	155	8	10										phlm	mele											0	
of Firestorms	MoreS	GetHit-Skill	disabled	100	0	1	1	18	1		dru	1	1	77	gethit-skill	225	33	1										mele												0	
of Firestorms	MoreS	GetHit-Skill	enabled	100	1	1	18		18		dru	1	1	77	gethit-skill	225	33	9										mele												0	
of Molten Boulders	MoreS	GetHit-Skill	disabled	100	0	1	6	24	6		dru	6	1	77	gethit-skill	229	4	1										mele												0	
of Molten Boulders	MoreS	GetHit-Skill	enabled	100	1	1	24		21		dru	6	1	77	gethit-skill	229	7	9										mele												0	
of Eruption	MoreS	GetHit-Skill	disabled	100	0	1	12	36	12		dru	12	1	77	gethit-skill	234	5	1										mele												0	
of Eruption	MoreS	GetHit-Skill	enabled	100	1	1	36		36		dru	12	1	77	gethit-skill	234	8	15										mele												0	
of Cyclone Armor	MoreS	GetHit-Skill	disabled	100	0	1	12	35	12		dru	12	1	77	gethit-skill	235	6	1										mele	tors											0	
of Cyclone Armor	MoreS	GetHit-Skill	enabled	100	1	1	35		37		dru	12	1	77	gethit-skill	235	9	14										tors	mele											0	
of Twister	MoreS	GetHit-Skill	disabled	100	0	1	18	36	18		dru	18	1	77	gethit-skill	240	4	1										mele	amul	circ										0	
of Twister	MoreS	GetHit-Skill	enabled	100	1	1	36		38		dru	18	1	77	gethit-skill	240	8	17										amul	circ	mele										0	
of Volcano	MoreS	GetHit-Skill	disabled	100	0	1	24	42	25		dru	24	1	77	gethit-skill	244	4	2										mele												0	
of Volcano	MoreS	GetHit-Skill	enabled	100	1	1	42		44		dru	24	1	77	gethit-skill	244	7	15										mele												0	
of Tornado	MoreS	GetHit-Skill	disabled	100	0	1	24	49	25		dru	24	1	77	gethit-skill	245	6	2										mele	amul	circ										0	
of Tornado	MoreS	GetHit-Skill	enabled	100	1	1	49		50		dru	24	1	77	gethit-skill	245	7	16										amul	circ	mele										0	
of Armageddon	MoreS	GetHit-Skill	disabled	100	0	1	30	60	33		dru	30	1	77	gethit-skill	249	4	4										mele												0	
of Armageddon	MoreS	GetHit-Skill	enabled	100	1	1	60		70		dru	30	1	77	gethit-skill	249	6	19										mele												0	
of Hurricane	MoreS	GetHit-Skill	disabled	100	0	1	30	65	33		dru	30	1	77	gethit-skill	250	11	3										mele	amul	circ										0	
of Hurricane	MoreS	GetHit-Skill	enabled	100	1	1	65		65		dru	30	1	77	gethit-skill	250	8	21										amul	circ	mele										0	
of Burst of Speed2	MoreS	GetHit-Skill	disabled	100	0	1	6	40	6		ass	6	1	77	gethit-skill	258	5	2										boot	mele											0	
of Burst of Speed2	MoreS	GetHit-Skill	enabled	100	1	1	40		45		ass	6	1	77	gethit-skill	258	8	8										boot	mele											0	
of Cloak of Shadows2	MoreS	GetHit-Skill	disabled	100	0	1	18	36	18		ass	18	1	77	gethit-skill	264	5	1										amul	mele											0	
of Cloak of Shadows2	MoreS	GetHit-Skill	enabled	100	1	1	36		38		ass	18	1	77	gethit-skill	264	9	13										amul	mele											0	
of Fading2	MoreS	GetHit-Skill	disabled	100	0	1	18	50	18		ass	18	1	77	gethit-skill	267	4	1										tors	amul	mele										0	
of Fading2	MoreS	GetHit-Skill	enabled	100	1	1	50		53		ass	18	1	77	gethit-skill	267	8	12										tors	amul	mele										0	
of Mind Blasting2	MoreS	GetHit-Skill	disabled	100	0	1	24	48	25		ass	24	1	77	gethit-skill	273	3	2										helm	mele											0	
of Mind Blasting2	MoreS	GetHit-Skill	enabled	100	1	1	48		48		ass	24	1	77	gethit-skill	273	7	18										helm	mele											0	
of Blade Shield2	MoreS	GetHit-Skill	disabled	100	0	1	30	48	33		ass	30	1	77	gethit-skill	277	6	3										tors	mele											0	
of Blade Shield2	MoreS	GetHit-Skill	enabled	100	1	1	48		50		ass	30	1	77	gethit-skill	277	9	17										tors	mele											0	
of Venom	MoreS	GetHit-Skill	disabled	100	0	1	30	57	33		ass	30	1	77	gethit-skill	278	12	3										glov	mele											0	
of Venom	MoreS	GetHit-Skill	enabled	100	1	1	57		61		ass	30	1	77	gethit-skill	278	8	19										glov	mele											0	
of Inner Sight	MoreS	Hit-Skill	disabled	100	0	1	1	46	1		ama	1	1	78	hit-skill	8	3	3										amul	amaz	circ	glov									0	
of Inner Sight	MoreS	Hit-Skill	enabled	100	1	1	46		46		ama	1	1	78	hit-skill	8	10	11										amul	amaz	circ	glov									0	
of Slow Missiles	MoreS	Hit-Skill	enabled	100	1	1	34		33		ama	12	1	78	hit-skill	17	4	28										amaz	glov	amul										0	
of Lightning Fury	MoreS	Hit-Skill	disabled	100	0	1	30	70	33		ama	30	1	78	hit-skill	35	5	35										jave												0	
of Lightning Fury	MoreS	Hit-Skill	enabled	100	1	1	70		71		ama	30	1	78	hit-skill	35	9	35										jave												0	
of Fire Bolts	MoreS	Hit-Skill	disabled	100	0	1	1	11	1		sor	1	1	78	hit-skill	36	5	2										weap	ring	circ										0	
of Fire Bolts	MoreS	Hit-Skill	enabled	100	1	1	11		11		sor	1	1	78	hit-skill	36	8	19										weap	ring	circ										0	
of Charged Bolts	MoreS	Hit-Skill	disabled	100	0	1	1	11	1		sor	1	1	78	hit-skill	38	5	2										weap	ring	circ										0	
of Charged Bolts	MoreS	Hit-Skill	enabled	100	1	1	11		11		sor	1	1	78	hit-skill	38	8	19										weap	ring	circ										0	
of Ice Bolts	MoreS	Hit-Skill	disabled	100	0	1	1	11	1		sor	1	1	78	hit-skill	39	5	2										weap	ring	circ										0	
of Ice Bolts	MoreS	Hit-Skill	enabled	100	1	1	11		11		sor	1	1	78	hit-skill	39	8	19										weap	ring	circ										0	
of Static Field	MoreS	Hit-Skill	disabled	100	0	1	18	40	18		sor	6	1	78	hit-skill	42	3	32										weap	ring	circ										0	
of Static Field	MoreS	Hit-Skill	enabled	100	1	1	40		41		sor	6	1	78	hit-skill	42	6	32										weap	ring	circ										0	
of Frost Novas	MoreS	Hit-Skill	disabled	100	0	1	6	42	6		sor	6	1	78	hit-skill	44	6	32										weap	amul	circ										0	
of Frost Novas	MoreS	Hit-Skill	enabled	100	1	1	42		42		sor	6	1	78	hit-skill	44	6	32										weap	amul	circ										0	
of Ice Blasts	MoreS	Hit-Skill	disabled	100	0	1	6	32	6		sor	6	1	78	hit-skill	45	4	32										weap	ring	circ										0	
of Ice Blasts	MoreS	Hit-Skill	enabled	100	1	1	32		32		sor	6	1	78	hit-skill	45	7	32										weap	ring	circ										0	
of Fire Balls	MoreS	Hit-Skill	disabled	100	0	1	18	32	18		sor	12	1	78	hit-skill	47	5	28										weap												0	
of Fire Balls	MoreS	Hit-Skill	enabled	100	1	1	32		32		sor	12	1	78	hit-skill	47	5	28										weap												0	
of Novas	MoreS	Hit-Skill	enabled	100	1	1	28	60	32		sor	12	1	78	hit-skill	48	6	28										weap	shld											0	
of Novas	MoreS	Hit-Skill	enabled	100	1	1	60		60		sor	12	1	78	hit-skill	48	6	28										weap	shld											0	
of Lightning	MoreS	Hit-Skill	enabled	100	1	1	48		48		sor	12	1	78	hit-skill	49	8	28										weap												0	
